65.0000000000	-79.0875000000
65.0062500000	-79.0989000000
65.0125000000	-79.1136000000
65.0187500000	-79.1310000000
65.0250000000	-79.1502000000
65.0312500000	-79.1704000000
65.0375000000	-79.1906000000
65.0437500000	-79.2102000000
65.0500000000	-79.2282000000
65.0562500000	-79.2441000000
65.0625000000	-79.2573000000
65.0687500000	-79.2675000000
65.0750000000	-79.2745000000
65.0812500000	-79.2779000000
65.0875000000	-79.2778000000
65.0937500000	-79.2744000000
65.1000000000	-79.2679000000
65.1062500000	-79.2590000000
65.1125000000	-79.2482000000
65.1187500000	-79.2365000000
65.1250000000	-79.2248000000
65.1312500000	-79.2143000000
65.1375000000	-79.2057000000
65.1437500000	-79.2001000000
65.1500000000	-79.1982000000
65.1562500000	-79.2003000000
65.1625000000	-79.2068000000
65.1687500000	-79.2175000000
65.1750000000	-79.2319000000
65.1812500000	-79.2492000000
65.1875000000	-79.2685000000
65.1937500000	-79.2888000000
65.2000000000	-79.3094000000
65.2062500000	-79.3295000000
65.2125000000	-79.3481000000
65.2187500000	-79.3648000000
65.2250000000	-79.3788000000
65.2312500000	-79.3897000000
65.2375000000	-79.3975000000
65.2437500000	-79.4016000000
65.2500000000	-79.4021000000
65.2562500000	-79.3987000000
65.2625000000	-79.3914000000
65.2687500000	-79.3801000000
65.2750000000	-79.3648000000
65.2812500000	-79.3455000000
65.2875000000	-79.3228000000
65.2937500000	-79.2970000000
65.3000000000	-79.2688000000
65.3062500000	-79.2390000000
65.3125000000	-79.2085000000
65.3187500000	-79.1785000000
65.3250000000	-79.1496000000
65.3312500000	-79.1228000000
65.3375000000	-79.0984000000
65.3437500000	-79.0771000000
65.3500000000	-79.0590000000
65.3562500000	-79.0439000000
65.3625000000	-79.0317000000
65.3687500000	-79.0220000000
65.3750000000	-79.0142000000
65.3812500000	-79.0077000000
65.3875000000	-79.0019000000
65.3937500000	-78.9967000000
65.4000000000	-78.9919000000
65.4062500000	-78.9875000000
65.4125000000	-78.9839000000
65.4187500000	-78.9814000000
65.4250000000	-78.9809000000
65.4312500000	-78.9831000000
65.4375000000	-78.9888000000
65.4437500000	-78.9986000000
65.4500000000	-79.0131000000
65.4562500000	-79.0326000000
65.4625000000	-79.0573000000
65.4687500000	-79.0870000000
65.4750000000	-79.1213000000
65.4812500000	-79.1592000000
65.4875000000	-79.1997000000
65.4937500000	-79.2416000000
65.5000000000	-79.2840000000
65.5062500000	-79.3253000000
65.5125000000	-79.3644000000
65.5187500000	-79.4005000000
65.5250000000	-79.4329000000
65.5312500000	-79.4612000000
65.5375000000	-79.4856000000
65.5437500000	-79.5064000000
65.5500000000	-79.5242000000
65.5562500000	-79.5399000000
65.5625000000	-79.5543000000
65.5687500000	-79.5680000000
65.5750000000	-79.5817000000
65.5812500000	-79.5957000000
65.5875000000	-79.6101000000
65.5937500000	-79.6247000000
65.6000000000	-79.6396000000
65.6062500000	-79.6542000000
65.6125000000	-79.6680000000
65.6187500000	-79.6806000000
65.6250000000	-79.6913000000
65.6312500000	-79.6999000000
65.6375000000	-79.7062000000
65.6437500000	-79.7100000000
65.6500000000	-79.7116000000
65.6562500000	-79.7114000000
65.6625000000	-79.7100000000
65.6687500000	-79.7079000000
65.6750000000	-79.7057000000
65.6812500000	-79.7039000000
65.6875000000	-79.7030000000
65.6937500000	-79.7033000000
65.7000000000	-79.7048000000
65.7062500000	-79.7073000000
65.7125000000	-79.7102000000
65.7187500000	-79.7128000000
65.7250000000	-79.7141000000
65.7312500000	-79.7133000000
65.7375000000	-79.7094000000
65.7437500000	-79.7015000000
65.7500000000	-79.6891000000
65.7562500000	-79.6719000000
65.7625000000	-79.6501000000
65.7687500000	-79.6243000000
65.7750000000	-79.5952000000
65.7812500000	-79.5638000000
65.7875000000	-79.5313000000
65.7937500000	-79.4990000000
65.8000000000	-79.4680000000
65.8062500000	-79.4393000000
65.8125000000	-79.4137000000
65.8187500000	-79.3918000000
65.8250000000	-79.3740000000
65.8312500000	-79.3605000000
65.8375000000	-79.3514000000
65.8437500000	-79.3468000000
65.8500000000	-79.3464000000
65.8562500000	-79.3499000000
65.8625000000	-79.3571000000
65.8687500000	-79.3674000000
65.8750000000	-79.3804000000
65.8812500000	-79.3959000000
65.8875000000	-79.4133000000
65.8937500000	-79.4322000000
65.9000000000	-79.4525000000
65.9062500000	-79.4736000000
65.9125000000	-79.4951000000
65.9187500000	-79.5169000000
65.9250000000	-79.5387000000
65.9312500000	-79.5605000000
65.9375000000	-79.5819000000
65.9437500000	-79.6027000000
65.9500000000	-79.6224000000
65.9562500000	-79.6406000000
65.9625000000	-79.6570000000
65.9687500000	-79.6708000000
65.9750000000	-79.6814000000
65.9812500000	-79.6883000000
65.9875000000	-79.6910000000
65.9937500000	-79.6892000000
66.0000000000	-79.6829000000
66.0062500000	-79.6721000000
66.0125000000	-79.6572000000
66.0187500000	-79.6388000000
66.0250000000	-79.6178000000
66.0312500000	-79.5951000000
66.0375000000	-79.5716000000
66.0437500000	-79.5482000000
66.0500000000	-79.5256000000
66.0562500000	-79.5041000000
66.0625000000	-79.4839000000
66.0687500000	-79.4649000000
66.0750000000	-79.4468000000
66.0812500000	-79.4291000000
66.0875000000	-79.4109000000
66.0937500000	-79.3914000000
66.1000000000	-79.3698000000
66.1062500000	-79.3451000000
66.1125000000	-79.3170000000
66.1187500000	-79.2853000000
66.1250000000	-79.2501000000
66.1312500000	-79.2119000000
66.1375000000	-79.1718000000
66.1437500000	-79.1310000000
66.1500000000	-79.0909000000
66.1562500000	-79.0531000000
66.1625000000	-79.0191000000
66.1687500000	-78.9904000000
66.1750000000	-78.9684000000
66.1812500000	-78.9542000000
66.1875000000	-78.9485000000
66.1937500000	-78.9516000000
66.2000000000	-78.9631000000
66.2062500000	-78.9826000000
66.2125000000	-79.0090000000
66.2187500000	-79.0407000000
66.2250000000	-79.0762000000
66.2312500000	-79.1134000000
66.2375000000	-79.1504000000
66.2437500000	-79.1855000000
66.2500000000	-79.2169000000
66.2562500000	-79.2437000000
66.2625000000	-79.2650000000
66.2687500000	-79.2808000000
66.2750000000	-79.2914000000
66.2812500000	-79.2974000000
66.2875000000	-79.3002000000
66.2937500000	-79.3010000000
66.3000000000	-79.3013000000
66.3062500000	-79.3027000000
66.3125000000	-79.3061000000
66.3187500000	-79.3127000000
66.3250000000	-79.3229000000
66.3312500000	-79.3371000000
66.3375000000	-79.3551000000
66.3437500000	-79.3764000000
66.3500000000	-79.4005000000
66.3562500000	-79.4266000000
66.3625000000	-79.4536000000
66.3687500000	-79.4807000000
66.3750000000	-79.5068000000
66.3812500000	-79.5310000000
66.3875000000	-79.5529000000
66.3937500000	-79.5719000000
66.4000000000	-79.5879000000
66.4062500000	-79.6011000000
66.4125000000	-79.6118000000
66.4187500000	-79.6206000000
66.4250000000	-79.6281000000
66.4312500000	-79.6348000000
66.4375000000	-79.6415000000
66.4437500000	-79.6489000000
66.4500000000	-79.6572000000
66.4562500000	-79.6666000000
66.4625000000	-79.6770000000
66.4687500000	-79.6880000000
66.4750000000	-79.6992000000
66.4812500000	-79.7096000000
66.4875000000	-79.7187000000
66.4937500000	-79.7257000000
66.5000000000	-79.7298000000
66.5062500000	-79.7307000000
66.5125000000	-79.7281000000
66.5187500000	-79.7220000000
66.5250000000	-79.7126000000
66.5312500000	-79.7002000000
66.5375000000	-79.6855000000
66.5437500000	-79.6692000000
66.5500000000	-79.6519000000
66.5562500000	-79.6343000000
66.5625000000	-79.6171000000
66.5687500000	-79.6010000000
66.5750000000	-79.5867000000
66.5812500000	-79.5745000000
66.5875000000	-79.5651000000
66.5937500000	-79.5585000000
66.6000000000	-79.5552000000
66.6062500000	-79.5553000000
66.6125000000	-79.5590000000
66.6187500000	-79.5664000000
66.6250000000	-79.5777000000
66.6312500000	-79.5926000000
66.6375000000	-79.6111000000
66.6437500000	-79.6328000000
66.6500000000	-79.6572000000
